%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
0.0, 633.4754741946235, 916.0510951466858, 1171.4843921703286, -250.69671372976154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468465680413E9, 0.0, 2022-10-29 14:34:06.568
1.0, 841.1147197345272, 869.1583595522679, 978.7168588042259, -144.09460539277643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468465975835E9, 0.0, 2022-10-29 14:34:06.597
1.0, 754.1657856646925, 695.907494104933, 768.4185443958268, -27.14980372833088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468465975835E9, 0.0, 2022-10-29 14:34:06.597
2.0, 862.3966204323806, 571.8587524746545, 541.1747432881966, 6.657021921128035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468465983772E9, 0.0, 2022-10-29 14:34:06.598
2.0, 1036.4104254706763, 813.0673400168307, 567.9075481714681, 147.90556344762444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468465983772E9, 0.0, 2022-10-29 14:34:06.598
3.0, 1232.4073624485172, 777.5887790871784, 357.7494800114073, 252.6377218067646, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468465991015E9, 0.0, 2022-10-29 14:34:06.599
3.0, 1318.8682395741343, 788.2381442110054, 394.24903362896293, 83.54936501011252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468465991015E9, 0.0, 2022-10-29 14:34:06.599
4.0, 1352.0430221310817, 575.9389833263122, 534.7963439137675, 13.100869544781744, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.66704684661239E9, 0.0, 2022-10-29 14:34:06.612
4.0, 1512.2603362328373, 800.4115185667761, 542.6725732204504, 126.36373970285058, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.66704684661239E9, 0.0, 2022-10-29 14:34:06.612
5.0, 1722.9363805367611, 778.3367590783164, 335.03145773056895, 252.4582066088915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468466268525E9, 0.0, 2022-10-29 14:34:06.626
5.0, 1963.4362570373341, 930.111249030102, 141.00544802937657, 255.033127728384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468466268525E9, 0.0, 2022-10-29 14:34:06.626
6.0, 1884.2139562759548, 1127.157227945514, 139.89843764249235, 151.9839243493043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468466273677E9, 0.0, 2022-10-29 14:34:06.627
6.0, 2022.1826055413112, 1313.3743265392259, 57.117622073274106, 125.88877240847796, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468466273677E9, 0.0, 2022-10-29 14:34:06.627
7.0, 2162.2268992820755, 1226.1766891223378, 267.50195418065414, 213.27527477312833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468466410372E9, 0.0, 2022-10-29 14:34:06.641
7.0, 2044.5733865760267, 1011.2446386688389, 236.49444364802912, 335.97578246938065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468466410372E9, 0.0, 2022-10-29 14:34:06.641
8.0, 1961.1249988647178, 1183.7867930745706, 254.59368948359042, 210.65921475412324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468466566556E9, 0.0, 2022-10-29 14:34:06.656
8.0, 2022.1190272420645, 1337.9379894481972, 49.31993066566065, 139.142977851443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468466566556E9, 0.0, 2022-10-29 14:34:06.656
9.0, 2138.9161028582603, 1228.6749422927387, 240.78410889720544, 218.57097311038524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468466575131E9, 0.0, 2022-10-29 14:34:06.657
9.0, 2144.239850445185, 1140.1178512419574, 379.12487820815295, -19.900007664225996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468466575131E9, 0.0, 2022-10-29 14:34:06.657
10.0, 2018.915802930016, 1253.9435763433576, 361.15839882101864, -185.48407820239663, 0.0, 0.0, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468466710272E9, 0.0, 2022-10-29 14:34:06.671
10.0, 2042.43603375135, 1349.8607905069366, 549.8737505851313, -336.00570166902617, 0.0, 0.0, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468466710272E9, 0.0, 2022-10-29 14:34:06.671
11.0, 2160.0409277579747, 1221.1016448824666, 739.0565898437053, -264.2968599186279, 0.0, 0.01600000075995922, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667046846686684E9, 0.0, 2022-10-29 14:34:06.686
11.0, 2248.0015047658235, 1218.81656600954, 515.6835851902142, -396.12085355678573, 0.0, 0.01600000075995922, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667046846686684E9, 0.0, 2022-10-29 14:34:06.686
12.0, 2112.998596165329, 1341.3824373073876, 492.10351596958935, -586.313465803396, 0.01600000075995922, 0.01600000075995922, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468466874473E9, 0.0, 2022-10-29 14:34:06.687
12.0, 2110.5470917443745, 1414.3404056429863, 609.0240082843229, -762.0943735707551, 0.01600000075995922, 0.01600000075995922, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468466874473E9, 0.0, 2022-10-29 14:34:06.687
13.0, 2163.0253679226153, 1234.509186223615, 748.8252085279673, -750.0406760135666, 0.01600000075995922, 0.01600000075995922, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468467009635E9, 0.0, 2022-10-29 14:34:06.700
13.0, 2379.634763506241, 1356.0391052337363, 661.2778904652223, -740.8049930729903, 0.01600000075995922, 0.01600000075995922, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468467009635E9, 0.0, 2022-10-29 14:34:06.700
14.0, 2240.2486921576783, 1481.1630681012757, 665.7751201619394, -981.9687018156983, 0.01600000075995922, 0.01600000075995922, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468467167614E9, 0.0, 2022-10-29 14:34:06.716
14.0, 2214.935179307591, 1499.2941030864604, 656.0382906273007, -1206.3309100074694, 0.01600000075995922, 0.01600000075995922, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468467167614E9, 0.0, 2022-10-29 14:34:06.716
15.0, 2230.5717010223307, 1280.4669468291104, 767.4125113077462, -1136.0544499401003, 0.01600000075995922, 0.01600000075995922, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468467174737E9, 0.0, 2022-10-29 14:34:06.717
15.0, 2034.5074458452873, 1498.972471690271, 799.5625612768345, -1099.9887247174047, 0.01600000075995922, 0.01600000075995922, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468467174737E9, 0.0, 2022-10-29 14:34:06.717
16.0, 1854.8875307734124, 1568.3494858182967, 793.5899410475977, -1320.2089937082492, 0.01600000075995922, 0.01600000075995922, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468467311623E9, 0.0, 2022-10-29 14:34:06.731
16.0, 1797.6951107010245, 1573.2150956606492, 712.297605660744, -1155.4252617605962, 0.01600000075995922, 0.01600000075995922, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468467311623E9, 0.0, 2022-10-29 14:34:06.731
17.0, 1728.2769576734863, 1765.356195784174, 762.7750353626907, -1139.6728031472303, 0.01600000075995922, 0.01600000075995922, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.66704684674674E9, 0.0, 2022-10-29 14:34:06.746
17.0, 1642.8576426855288, 1594.046338413842, 919.0261855614372, -1009.410217740573, 0.01600000075995922, 0.01600000075995922, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.66704684674674E9, 0.0, 2022-10-29 14:34:06.746
18.0, 1461.1957422378473, 1662.8922867481597, 919.3796061072499, -778.6939195240848, 0.01600000075995922, 0.01600000075995922, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670468467474804E9, 0.0, 2022-10-29 14:34:06.747
