%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
102.0, -71.28062320547178, 378.68730991333723, -65.76801067078486, 43.56235468387604, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453598605435E9, 0.0, 2022-10-29 14:09:19.860
102.0, 412.09957611747086, 581.8929040557705, -351.3318116874434, 72.7578836879693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453598605435E9, 0.0, 2022-10-29 14:09:19.860
103.0, 654.1440312997438, 561.5067093973048, -87.00129266921431, -350.8493645931594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453598613365E9, 0.0, 2022-10-29 14:09:19.861
103.0, 1028.3472011662088, 76.02468629926443, 13.527218139730394, -699.1668169163167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453598613365E9, 0.0, 2022-10-29 14:09:19.861
104.0, 1004.7764816954732, 503.4989911345765, -63.984078391920775, -519.943331239745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453598737245E9, 0.0, 2022-10-29 14:09:19.873
104.0, 1408.4668927625753, 604.5267785876058, -379.4969982537441, -735.900114281103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453598737245E9, 0.0, 2022-10-29 14:09:19.873
105.0, 1593.623729718849, 529.6240622750483, -153.76224677823484, -265.3963905056007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667045359889335E9, 0.0, 2022-10-29 14:09:19.889
105.0, 2059.005660505034, 140.85211213119328, 40.495636720210314, -645.1701413560659, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667045359889335E9, 0.0, 2022-10-29 14:09:19.889
106.0, 2024.0955643686466, 571.5202915286645, -21.734428592491895, -537.6180984303355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453598900676E9, 0.0, 2022-10-29 14:09:19.890
106.0, 2403.988992017694, 637.1798451007344, -379.14918755786493, -650.076890097931, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453598900676E9, 0.0, 2022-10-29 14:09:19.890
107.0, 2559.9334704200737, 517.3758899201639, -171.30985737033188, -208.32177728181705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453599038064E9, 0.0, 2022-10-29 14:09:19.903
107.0, 2096.0119705665857, 192.45525171980262, 87.113489667885, -542.9250164674595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453599038064E9, 0.0, 2022-10-29 14:09:19.903
108.0, 2045.4541330155917, 612.6591910412535, 1.2173374355770648, -436.0199762340635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453599193785E9, 0.0, 2022-10-29 14:09:19.919
108.0, 2411.1097615333274, 653.4633695078082, -379.5605765529908, -586.7379444483668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453599193785E9, 0.0, 2022-10-29 14:09:19.919
109.0, 2544.70833770046, 506.97896804334596, -205.37660606671125, -177.6246784455143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453599201524E9, 0.0, 2022-10-29 14:09:19.920
109.0, 2117.8791656075045, 212.08598658721894, 99.7132126186043, -500.88854096550494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453599201524E9, 0.0, 2022-10-29 14:09:19.920
110.0, 2069.3745331321843, 626.197628880851, 20.66107730520889, -423.65960688050836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453599335797E9, 0.0, 2022-10-29 14:09:19.933
110.0, 2414.479411393404, 654.925670390483, -371.43003404932097, -587.1081945439801, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453599335797E9, 0.0, 2022-10-29 14:09:19.933
111.0, 2527.9012272995897, 498.403377444949, -223.361784953624, -186.67523633828387, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667045359949302E9, 0.0, 2022-10-29 14:09:19.949
111.0, 2110.5003429949284, 209.41569801885635, 95.40858776960522, -539.3833312094212, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667045359949302E9, 0.0, 2022-10-29 14:09:19.949
112.0, 2093.0817589513026, 643.7601990727708, 44.33090412477031, -429.66588620934635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453599500976E9, 0.0, 2022-10-29 14:09:19.950
112.0, 2413.8211890012026, 658.097105552908, -376.02637109486386, -584.5127039747313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453599500976E9, 0.0, 2022-10-29 14:09:19.950
113.0, 2505.3870295663364, 479.1989911724813, -241.83689073473215, -182.29955339012668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453599636545E9, 0.0, 2022-10-29 14:09:19.963
113.0, 2157.578203637153, 246.59030357841402, 146.03935336973518, -501.7262785555795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453599636545E9, 0.0, 2022-10-29 14:09:19.963
114.0, 2105.026999409776, 650.7126730903983, 53.74423231324181, -427.0816153399646, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453599792986E9, 0.0, 2022-10-29 14:09:19.979
114.0, 2422.703451395966, 662.7495410977863, -367.4844395960681, -569.7101799501106, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453599792986E9, 0.0, 2022-10-29 14:09:19.979
115.0, 2528.7240052898414, 490.78520123520866, -220.08563259243965, -173.22281619766727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453599801404E9, 0.0, 2022-10-29 14:09:19.980
115.0, 2170.7314317813143, 243.59090381395072, 163.82631755899638, -506.51709039881825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670453599801404E9, 0.0, 2022-10-29 14:09:19.980
