%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
0.0, -1850.6502241236158, -1176.4771586111747, 138.05840686429292, 194.79081924213096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670485853868532E9, 0.0, 2022-10-29 15:03:05.386
1.0, -1824.308238785714, -936.0352505599149, -64.17294333968312, 146.55358961364254, 0.0, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670485854005692E9, 0.0, 2022-10-29 15:03:05.400
1.0, -1768.8305628430098, -1106.135250294581, 130.64779510209337, 110.12322414526716, 0.0, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670485854005692E9, 0.0, 2022-10-29 15:03:05.400
2.0, -1675.2545260516927, -1252.7037995080464, 115.6283568800427, 98.48278553318232, -0.01600000075995922, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667048585416953E9, 0.0, 2022-10-29 15:03:05.416
2.0, -1848.8644218947738, -1165.330386793241, 131.73236608924344, 201.1729585165158, -0.01600000075995922, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667048585416953E9, 0.0, 2022-10-29 15:03:05.416
3.0, -1824.8299548295327, -951.9466549213976, -66.13452086644247, 145.87105787172914, -0.01600000075995922, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667048585417695E9, 0.0, 2022-10-29 15:03:05.417
3.0, -1770.6949029709212, -1095.1642537745647, 136.12487858720124, 127.12293939385563, -0.01600000075995922, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667048585417695E9, 0.0, 2022-10-29 15:03:05.417
4.0, -1669.8335410659201, -1238.3257541283965, 125.82145420927554, 117.8535973536782, -0.01600000075995922, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670485854299636E9, 0.0, 2022-10-29 15:03:05.429
4.0, -1827.335687799845, -1159.696227509994, 130.2120967572555, 209.43626746861264, -0.01600000075995922, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670485854299636E9, 0.0, 2022-10-29 15:03:05.429
5.0, -1809.6478309594095, -945.5757353468798, -61.48395527154207, 152.30555574549362, -0.01600000075995922, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670485854456449E9, 0.0, 2022-10-29 15:03:05.445
5.0, -1742.4380888557062, -1093.2251156475395, 132.99271237431094, 120.90909561747685, -0.01600000075995922, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670485854456449E9, 0.0, 2022-10-29 15:03:05.445
6.0, -1670.0373656135052, -1248.668447455857, 121.56357810972258, 110.11761429533362, -0.01600000075995922, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670485854463131E9, 0.0, 2022-10-29 15:03:05.446
6.0, -1852.5669228509068, -1175.798366769217, 138.40060771023855, 212.5048553822562, -0.01600000075995922, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670485854463131E9, 0.0, 2022-10-29 15:03:05.446
7.0, -1821.9090929641388, -961.1243694126606, -61.83363591739908, 161.53749878611416, -0.01600000075995922, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.66704858546003E9, 0.0, 2022-10-29 15:03:05.460
7.0, -1771.8991507566534, -1105.5761352512054, 141.23732182662934, 132.654251428321, -0.01600000075995922, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.66704858546003E9, 0.0, 2022-10-29 15:03:05.460
8.0, -1698.6083313249983, -1246.231902634725, 130.23453615698963, 117.91343575296924, -0.01600000075995922, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667048585475664E9, 0.0, 2022-10-29 15:03:05.475
8.0, -1857.8981502377428, -1190.5915410439484, 135.6237319931388, 213.56885691965, -0.01600000075995922, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667048585475664E9, 0.0, 2022-10-29 15:03:05.475
9.0, -1830.325737814419, -1432.5163194276392, -63.380084549076855, 150.28974966937676, -0.01600000075995922, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670485854763842E9, 0.0, 2022-10-29 15:03:05.476
9.0, -1776.8414285480976, -1583.9317789836787, 132.59254307905212, 122.18066160241142, -0.01600000075995922, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670485854763842E9, 0.0, 2022-10-29 15:03:05.476
