0.000000	-1850.650224	-1176.477159	138.058407	194.790819	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1667048585.386853	0.000000
1.000000	-1824.308239	-936.035251	-64.172943	146.553590	0.000000	0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1667048585.400569	0.000000
1.000000	-1768.830563	-1106.135250	130.647795	110.123224	0.000000	0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1667048585.400569	0.000000
2.000000	-1675.254526	-1252.703800	115.628357	98.482786	-0.016000	0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1667048585.416953	0.000000
2.000000	-1848.864422	-1165.330387	131.732366	201.172959	-0.016000	0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1667048585.416953	0.000000
3.000000	-1824.829955	-951.946655	-66.134521	145.871058	-0.016000	0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1667048585.417695	0.000000
3.000000	-1770.694903	-1095.164254	136.124879	127.122939	-0.016000	0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1667048585.417695	0.000000
4.000000	-1669.833541	-1238.325754	125.821454	117.853597	-0.016000	0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1667048585.429964	0.000000
4.000000	-1827.335688	-1159.696228	130.212097	209.436267	-0.016000	0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1667048585.429964	0.000000
5.000000	-1809.647831	-945.575735	-61.483955	152.305556	-0.016000	0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1667048585.445645	0.000000
5.000000	-1742.438089	-1093.225116	132.992712	120.909096	-0.016000	0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1667048585.445645	0.000000
6.000000	-1670.037366	-1248.668447	121.563578	110.117614	-0.016000	0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1667048585.446313	0.000000
