76.000000	218.984232	126.255283	119.994690	221.807857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1667049397.610636	0.000000
76.000000	82.333898	349.706825	276.853574	81.021193	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1667049397.610636	0.000000
201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	0.000000	0.000000	0.000000	0.000000	1667049398.489626	0.000000
202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	30.000000	0.000000	0.000000	0.000000	1667049399.299632	0.000000
203.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	30.000000	31.000000	0.000000	0.000000	1667049400.139621	0.000000
204.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	30.000000	31.000000	959.000000	0.000000	1667049400.979759	0.000000
205.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	30.000000	31.000000	959.000000	43.000000	1667049401.819865	0.000000
201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	30.000000	31.000000	959.000000	43.000000	1667049402.659670	0.000000
202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	26.000000	31.000000	959.000000	43.000000	1667049403.499644	0.000000
203.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	26.000000	27.000000	959.000000	43.000000	1667049404.339637	0.000000
204.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	26.000000	27.000000	959.000000	43.000000	1667049405.179680	0.000000
