%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
0.0, 933.0601601451635, -1003.3347502625547, -936.9122570995241, 943.5580593207851, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493817661803E9, 0.0, 2022-10-29 15:16:21.766
1.0, 923.4486172590405, -806.8310568407178, -740.64043747494, 927.446570311673, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493817796333E9, 0.0, 2022-10-29 15:16:21.779
1.0, 925.9524802793749, -1011.4465932664461, -943.4570820219815, 933.0844694948755, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493817796333E9, 0.0, 2022-10-29 15:16:21.779
2.0, 877.7881787000224, -985.9554351684637, -927.1959970146418, 884.7144734179601, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493817962315E9, 0.0, 2022-10-29 15:16:21.796
2.0, 935.924923511222, -1010.0441307830624, -938.0865856856108, 941.1944425487891, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493817962315E9, 0.0, 2022-10-29 15:16:21.796
3.0, 909.1995984278619, -821.771957163699, -745.4424690180458, 914.9927034592256, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493817969565E9, 0.0, 2022-10-29 15:16:21.796
3.0, 923.40560840955, -988.0198599440046, -934.1671705320477, 934.9656391725875, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493817969565E9, 0.0, 2022-10-29 15:16:21.796
4.0, 895.5564433895051, -982.3352120113559, -932.0204679574817, 892.0633768308908, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493818093872E9, 0.0, 2022-10-29 15:16:21.809
4.0, 935.8987442115322, -1010.4069010787643, -936.6542040025815, 948.2516337651759, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493818093872E9, 0.0, 2022-10-29 15:16:21.809
5.0, 912.1578592928126, -825.9382057143375, -744.0811454341747, 908.4964972361922, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667049381825038E9, 0.0, 2022-10-29 15:16:21.825
5.0, 920.1481555481441, -1008.5107718012296, -943.4047234226018, 925.5036922846921, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667049381825038E9, 0.0, 2022-10-29 15:16:21.825
6.0, 889.6735807592049, -967.1025994918309, -922.5996599690989, 898.8886942500249, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667049381825745E9, 0.0, 2022-10-29 15:16:21.825
6.0, 943.9544887160882, -997.0666779368185, -940.8765510525554, 946.5312797855586, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667049381825745E9, 0.0, 2022-10-29 15:16:21.825
7.0, 916.4774437416345, -822.8677478507161, -749.4254624708556, 918.7400832148269, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493818392987E9, 0.0, 2022-10-29 15:16:21.839
7.0, 924.5350581961684, -991.3334113047458, -939.4179900698364, 935.9080939614214, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493818392987E9, 0.0, 2022-10-29 15:16:21.839
8.0, 889.5052852611989, -982.0248003150336, -919.7573360027745, 899.5319570424035, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.66704938185509E9, 0.0, 2022-10-29 15:16:21.855
8.0, 944.2424610126764, -1011.2782977684401, -932.2860008543357, 946.5312797855586, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.66704938185509E9, 0.0, 2022-10-29 15:16:21.855
9.0, 909.4838308244944, -822.6919725527987, -741.5230538644828, 914.7458700621501, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493818558726E9, 0.0, 2022-10-29 15:16:21.855
9.0, 937.9650389370508, -988.3414913401939, -935.12832482066, 945.4934575478546, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493818558726E9, 0.0, 2022-10-29 15:16:21.855
10.0, 894.0455238074064, -978.1951427604072, -920.4005987951532, 896.3268627803773, 0.0, 0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493818693814E9, 0.0, 2022-10-29 15:16:21.869
10.0, 943.0269935270771, -988.0647387434728, -923.6767511563376, 955.5332189789042, 0.0, 0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493818693814E9, 0.0, 2022-10-29 15:16:21.869
11.0, 924.0844002515078, -797.3915493525565, -733.1755971633829, 920.800768090412, 0.0, 0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667049381885111E9, 0.0, 2022-10-29 15:16:21.885
11.0, 933.9558661845513, -989.0071935323067, -939.3170127710328, 947.6700793220662, 0.0, 0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667049381885111E9, 0.0, 2022-10-29 15:16:21.885
12.0, 886.8125572931021, -981.5273936209269, -932.656250949949, 903.6084479941055, 0.0, 0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493818858292E9, 0.0, 2022-10-29 15:16:21.885
12.0, 933.9390366347507, -1013.3389826440252, -930.2384056285955, 942.2004756368697, 0.0, 0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493818858292E9, 0.0, 2022-10-29 15:16:21.885
13.0, 905.8112490680069, -827.3855469971895, -750.5044236080721, 919.1140732103959, 0.0, 0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667049381899357E9, 0.0, 2022-10-29 15:16:21.899
13.0, 921.0382517375983, -1011.5700099649839, -945.1980054513551, 942.9727649777196, 0.0, 0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667049381899357E9, 0.0, 2022-10-29 15:16:21.899
14.0, 891.408894338645, -965.8609527065419, -920.5333652435802, 908.4216992370784, 0.0, 0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493819150007E9, 0.0, 2022-10-29 15:16:21.915
14.0, 941.3328188471496, -983.9919876917265, -920.9447542387061, 954.1868549948558, 0.0, 0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493819150007E9, 0.0, 2022-10-29 15:16:21.915
15.0, 907.112734252587, -798.9922265335917, -741.1359742190689, 920.0939269987866, 0.0, 0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493819158337E9, 0.0, 2022-10-29 15:16:21.915
15.0, 938.6457007289864, -988.3003524406813, -935.9716722606681, 945.2989827501588, 0.0, 0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493819158337E9, 0.0, 2022-10-29 15:16:21.915
16.0, 890.1635076534003, -985.9741346682422, -918.7830920643173, 897.7592444634065, 0.0, 0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493819294572E9, 0.0, 2022-10-29 15:16:21.929
16.0, 927.4690097114071, -1021.8135959436186, -927.108109365683, 942.8025995297357, 0.0, 0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493819294572E9, 0.0, 2022-10-29 15:16:21.929
17.0, 903.9899177895859, -796.7445466602221, -741.1247545192018, 911.3201217027381, 0.0, 0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493819450052E9, 0.0, 2022-10-29 15:16:21.945
17.0, 935.4742655665614, -979.3956506461836, -947.7074783216231, 947.1801524278708, 0.0, 0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493819450052E9, 0.0, 2022-10-29 15:16:21.945
18.0, 890.7955507459119, -989.9814374707639, -943.0812220764346, 905.4559585722163, 0.0, 0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667049381945748E9, 0.0, 2022-10-29 15:16:21.945
18.0, 922.345346772112, -1018.2363816360012, -946.3536345376633, 931.3959046648815, 0.0, 0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667049381945748E9, 0.0, 2022-10-29 15:16:21.945
19.0, 903.686985893175, -825.5399063690566, -750.6203605066985, 915.1011605579406, 0.0, 0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493819594598E9, 0.0, 2022-10-29 15:16:21.959
19.0, 931.7268858109601, -990.0599753698334, -941.15891349921, 932.994711895939, 0.0, 0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493819594598E9, 0.0, 2022-10-29 15:16:21.959
20.0, 890.3654622510076, -988.9230457833037, -938.0734960357659, 900.5791290299967, 0.0, 0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493819750295E9, 0.0, 2022-10-29 15:16:21.975
20.0, 924.334973548539, -1025.7834997465834, -943.3654544730671, 928.3404064010829, 0.0, 0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493819750295E9, 0.0, 2022-10-29 15:16:21.975
21.0, 899.4496792433783, -821.9458625116386, -744.7000988768414, 906.9444387545809, 0.0, 0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.66704938197579E9, 0.0, 2022-10-29 15:16:21.975
21.0, 945.9198061428033, -971.925200484693, -934.9731189724989, 946.4695714362897, 0.0, 0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.66704938197579E9, 0.0, 2022-10-29 15:16:21.975
22.0, 891.6781671354547, -1000.3615297977813, -943.8273321175948, 904.5396830830723, 0.0, 0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667049381989384E9, 0.0, 2022-10-29 15:16:21.989
22.0, 923.321460660547, -1010.1488479818217, -936.1698869583197, 931.3734652651474, 0.0, 0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667049381989384E9, 0.0, 2022-10-29 15:16:21.989
23.0, 898.8999139498919, -824.509563931264, -735.3204297879711, 906.5068704597652, 0.0, 0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493820051172E9, 0.0, 2022-10-29 15:16:22.005
23.0, 944.00497736549, -983.4646617979743, -933.5706564891152, 951.1257468811236, 0.0, 0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493820051172E9, 0.0, 2022-10-29 15:16:22.005
24.0, 901.8806142145768, -983.4740115478635, -935.7454083133489, 914.674811962992, 0.0, 0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493820058784E9, 0.0, 2022-10-29 15:16:22.005
24.0, 913.5977207757533, -1026.5090403379872, -943.7300947187468, 923.0970666632056, 0.0, 0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493820058784E9, 0.0, 2022-10-29 15:16:22.005
25.0, 891.0461240429431, -815.2364819911309, -738.6208914988674, 897.1758200703189, 0.0, 0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493820193331E9, 0.0, 2022-10-29 15:16:22.019
25.0, 946.2077784393914, -973.5819761650637, -928.6844771970063, 966.6164124975912, 0.0, 0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493820193331E9, 0.0, 2022-10-29 15:16:22.019
26.0, 907.3072090502828, -975.809086588677, -928.0187750048935, 921.271995484829, 0.0, 0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493820349853E9, 0.0, 2022-10-29 15:16:22.034
26.0, 914.6635922631249, -990.174042318482, -930.5544271748513, 928.9238307941705, 0.0, 0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493820349853E9, 0.0, 2022-10-29 15:16:22.034
27.0, 897.6171282650903, -815.8554354337975, -742.7048622504808, 901.7497177161276, 0.0, 0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667049382035745E9, 0.0, 2022-10-29 15:16:22.035
27.0, 939.4983979188837, -1006.816597121302, -942.1219377378002, 956.9038923126645, 0.0, 0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667049382035745E9, 0.0, 2022-10-29 15:16:22.035
28.0, 904.4087865846232, -989.8860700218938, -942.6960123809986, 923.8974052537233, 0.0, 0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493820493417E9, 0.0, 2022-10-29 15:16:22.049
28.0, 908.7321109334007, -1005.7170665343292, -935.5135345160961, 915.9856468974613, 0.0, 0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493820493417E9, 0.0, 2022-10-29 15:16:22.049
29.0, 891.2031998410821, -802.4254546929151, -725.6546583524905, 899.7432613899, 0.0, 0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670493820649924E9, 0.0, 2022-10-29 15:16:22.064
