%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
0.0, 1451.9394898475148, 1386.5417292723432, 1785.2244142987765, 307.09814496152103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670471204485664E9, 0.0, 2022-10-29 14:38:40.448
1.0, 1666.723814252764, 1609.1125253853388, 1856.4751183046028, 495.36844863090664, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667047120461739E9, 0.0, 2022-10-29 14:38:40.461
1.0, 1532.8410056889988, 1511.215034195222, 1703.6272770655341, 264.11173487082124, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667047120461739E9, 0.0, 2022-10-29 14:38:40.461
2.0, 1535.3691780590452, 1527.0909095071256, 1686.455526418984, 335.3699186765589, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670471204785607E9, 0.0, 2022-10-29 14:38:40.478
2.0, 1555.6543954187073, 1481.4080315483734, 1840.3636292954907, 303.42182330507785, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670471204785607E9, 0.0, 2022-10-29 14:38:40.478
3.0, 1316.6074700509198, 1254.5008214367554, 1941.6120708459057, 497.22343900892884, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670471204792023E9, 0.0, 2022-10-29 14:38:40.479
3.0, 1155.101760414429, 1138.337658863049, 1762.6672077160329, 260.62988801207393, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670471204792023E9, 0.0, 2022-10-29 14:38:40.479
4.0, 1214.2856772132218, 1203.681190888863, 1794.710670536384, 324.6177063039504, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670471204915743E9, 0.0, 2022-10-29 14:38:40.491
4.0, 1325.3569659972563, 1244.3039842075668, 1966.3421593029052, 278.78710229694843, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670471204915743E9, 0.0, 2022-10-29 14:38:40.491
5.0, 1154.3836996229365, 1085.4218143899925, 2111.1529555371962, 478.1499492349103, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667047120507332E9, 0.0, 2022-10-29 14:38:40.507
5.0, 1048.1873704311438, 1020.891710604541, 2025.8888463974, 300.94226963445544, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667047120507332E9, 0.0, 2022-10-29 14:38:40.507
6.0, 974.9956583483145, 959.3385671838187, 1903.3940331987105, 355.3260248401202, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667047120507973E9, 0.0, 2022-10-29 14:38:40.507
6.0, 1057.9615989653394, 984.7399676828645, 2091.71295556752, 326.72513992898166, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667047120507973E9, 0.0, 2022-10-29 14:38:40.507
7.0, 1213.2927337749861, 1134.12840146292, 2138.3476380649954, 552.1962284576148, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670471205216215E9, 0.0, 2022-10-29 14:38:40.521
7.0, 1007.155058067292, 985.783399770502, 1949.761312849354, 332.61922225914896, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670471205216215E9, 0.0, 2022-10-29 14:38:40.521
8.0, 968.4489634758793, 954.7328803883865, 1927.1068688677624, 383.0125042120926, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667047120537202E9, 0.0, 2022-10-29 14:38:40.537
8.0, 1028.4369587651454, 945.0353198032826, 2073.2285000365227, 336.9014077084139, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667047120537202E9, 0.0, 2022-10-29 14:38:40.537
9.0, 1118.7349732453004, 1046.9120645462535, 2086.308800131548, 569.9682330470532, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667047120537949E9, 0.0, 2022-10-29 14:38:40.537
9.0, 1344.0003672763705, 813.4058009628206, 1859.7213514661416, 338.5619232887402, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667047120537949E9, 0.0, 2022-10-29 14:38:40.537
10.0, 1283.8459464390762, 776.954866044689, 1773.8775578332134, 367.64899519411847, 0.0, 0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670471205515156E9, 0.0, 2022-10-29 14:38:40.551
10.0, 1398.7768119773827, 827.1555431499146, 1992.3213743451051, 329.14485520031303, 0.0, 0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670471205515156E9, 0.0, 2022-10-29 14:38:40.551
11.0, 1529.0019983844832, 948.262853465043, 2026.1319398945197, 569.9383138474077, 0.0, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670471205671725E9, 0.0, 2022-10-29 14:38:40.567
11.0, 1763.2057533096522, 743.6996756386943, 1817.8400818123482, 330.10600948892534, 0.0, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670471205671725E9, 0.0, 2022-10-29 14:38:40.567
12.0, 1720.5465844650753, 712.5930577572435, 1719.7256764248013, 359.1968212942593, 0.0, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.66704712056794E9, 0.0, 2022-10-29 14:38:40.567
12.0, 1844.7823210931383, 800.8172977119684, 1960.3470996739343, 318.8152515226975, 0.0, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.66704712056794E9, 0.0, 2022-10-29 14:38:40.567
13.0, 2008.7227056007832, 967.0465009924956, 2039.9938790802844, 90.98241617204621, 0.0, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670471205815933E9, 0.0, 2022-10-29 14:38:40.581
13.0, 2201.731462514028, 1176.196666114498, 2262.1813354478218, -153.5023237313144, 0.0, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670471205815933E9, 0.0, 2022-10-29 14:38:40.581
14.0, 2126.9016742506064, 1133.5561967696995, 2179.08262838237, -119.58330108318478, 0.0, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670471205972896E9, 0.0, 2022-10-29 14:38:40.597
14.0, 2288.8169029322453, 1224.2412908952683, 2395.6938939159736, -182.19857609132305, 0.0, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670471205972896E9, 0.0, 2022-10-29 14:38:40.597
