%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
0.0, -1931.7836137623526, -1899.1529866489582, -12.949403596576303, 871.8211683207192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670470223463695E9, 0.0, 2022-10-29 14:37:02.346
1.0, -1936.3350720084272, -1856.5125173041597, 68.65708338655531, 1104.9684015084058, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.66704702235968E9, 0.0, 2022-10-29 14:37:02.359
1.0, -2179.527676477097, -2096.8814973062836, 21.49133509537205, 1256.3576817647554, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.66704702235968E9, 0.0, 2022-10-29 14:37:02.359
2.0, -2376.091208298225, -2327.9605658184737, 264.7793070129119, 1350.277789351996, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670470223768823E9, 0.0, 2022-10-29 14:37:02.376
2.0, -2357.5506542678922, -2311.9930629576556, 49.98189295781776, 1428.5725949243642, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670470223768823E9, 0.0, 2022-10-29 14:37:02.376
3.0, -2376.792439539917, -2297.951608574018, 131.8389532379806, 1186.8628607881255, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670470223771715E9, 0.0, 2022-10-29 14:37:02.377
3.0, -2618.1749324300326, -2541.6266601369716, 31.274913379456848, 1316.6616986002773, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670470223771715E9, 0.0, 2022-10-29 14:37:02.377
4.0, -2803.975032178685, -2742.4237587079406, -140.1789301391691, 1454.74628476426, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670470223894413E9, 0.0, 2022-10-29 14:37:02.389
4.0, -2775.994970660191, -2733.9809345579706, 103.60831842245534, 1479.8709326665848, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6670470223894413E9, 0.0, 2022-10-29 14:37:02.389
5.0, -2827.336317251902, -2759.386074956972, 168.1533818077296, 1266.8873700900003, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.667047022405286E9, 0.0, 2022-10-29 14:37:02.405
