201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	46.000000	0.000000	0.000000	0.000000	0.000000	1667069150.109310	0.000000
202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	46.000000	51.000000	0.000000	0.000000	0.000000	1667069150.918161	0.000000
203.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	46.000000	51.000000	72.000000	0.000000	0.000000	1667069151.773543	0.000000
204.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	46.000000	51.000000	72.000000	21.000000	0.000000	1667069152.598079	0.000000
205.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	46.000000	51.000000	72.000000	21.000000	24.000000	1667069153.438790	0.000000
201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	47.000000	51.000000	72.000000	21.000000	24.000000	1667069154.278100	0.000000
202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	47.000000	52.000000	72.000000	21.000000	24.000000	1667069155.118106	0.000000
203.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	47.000000	52.000000	72.000000	21.000000	24.000000	1667069155.943122	0.000000
204.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	47.000000	52.000000	72.000000	20.000000	24.000000	1667069156.783127	0.000000
205.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	47.000000	52.000000	72.000000	20.000000	28.000000	1667069157.638300	0.000000
201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	46.000000	52.000000	72.000000	20.000000	28.000000	1667069158.463173	0.000000
202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	46.000000	51.000000	72.000000	20.000000	28.000000	1667069159.318160	0.000000
